Company;Salary;HN;HCM;else;Engineer;Manager;Dev;Administrator;Tester;Designer;Support;Analyst;Scientist;.NET;JavaScript;ASP.NET;iOS;Android;DevOps;AWS;Angular;Tester;QA QC;SQL;ERP;C++;Embedded;Oracle;Agile;Database;PHP;Drupal;Python;ReactJS;UI-UX;Cloud;React Native;Java;Spring;System;Linux;OpenStack;OOP;NodeJS;Unity;C#;Games;Azure;Data Analyst;Ruby;TypeScript;J2EE;VueJS;Kotlin;MySQL;Laravel;Networking;NoSQL;MVC;Golang;Blockchain;Automation Test;Ruby on Rails;Objective C;Swift;CSS;HTML5;Bridge;Solidity;Scala;Scrum;PostgreSql;Cocos;Django;SAP;COBOL;Flutter;AngularJS;Dart;JQuery;Magento;SAS;JSON;System;Years of experience;Bachelor;Experience level;QUALIFICATIONS;URL
Flexspace Technologies Inc.;69.5;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;['3+ years of professional software development experience on the front end.', '3+ years experience with any backend technology building restful api.', 'strong understanding of restful api design best practices.', 'experience with react based web applications with a responsive design.', 'experience with typescript.', 'experience with node.', 'experience with ruby on rails.', 'have worked in a micro services infrastructure.', 'qualifications:', 'pluses:', '3+ years of professional software development experience on the front end.', '3+ years experience with any backend technology building restful api.', 'strong understanding of restful api design best practices.', 'experience with react based web applications with a responsive design.', 'experience with graphql.', 'experience with typescript.', 'experience with node.', 'experience with ruby on rails.', 'have worked in a micro services infrastructure.'];https://itviec.com/viec-lam-it/remote-fullstack-dev-ruby-node-react-flexspace-technologies-inc-3439?lab_feature=preview_jd_page
CODE88 COMPANY LIMITED;30.0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;0;['skills & qualifications:\xa0', 'knowledge & experience:', 'degree in it/computer science/computer engineering or related discipline', 'must know java programming, selenium, object-oriented programming, object oriented design, page object model, api testing', 'experience in developing automation frameworks and scripts in selenium', 'knowledge of automated testing frameworks and different testing methodologies', 'understanding of test automation processes and best practices', 'having experience with svn, jira and test case management systems is a plus, but not mandatory', 'familiar with and possess hands-on experience in writing test cases', 'good time-management skills, ability to multi-task and pay attention to details as well as a fast learner', 'have good analytical skills & able to think in a systematic manner', 'good troubleshooting, problem-solving, and analytical skills', 'strong interpersonal and communications skills, both oral and written, especially in english. able to express ideas clearly and concisely', 'able to work in a dynamic and ever-changing industry', 'a self-initiated and pro-active team player who can work with minimal supervision', 'web development knowledge (html, css, javascript, jquery, ajax, json) is a plus, but not a mandatory requirement', 'knowledge of simple database queries is a plus, but not a mandatory requirement', 'have a minimum of two years of experience in software automation testing.'];https://itviec.com/viec-lam-it/qa-automation-java-selenium-2000-code88-company-limited-0618?lab_feature=preview_jd_page
CODE88 COMPANY LIMITED;46.5;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;3;1;1;['skills & qualifications:\xa0', 'knowledge & experience:\xa0', 'plus points:\xa0', 'bachelor degree in computer science/information technologies.\xa0', 'software development skills using java is required.\xa0', 'good problem-solving skills.\xa0', 'communication skills: intermediate-level english (especially reading and writing).\xa0', 'html/css skills for front-end development is a plus.\xa0', 'ability to work independently, proactive problem solver.\xa0', 'have at least 3 years of experience in web development using java 8 and spring framework\xa0', 'experience with restful web service with spring/spring boot\xa0', 'experience/knowledge on any of javascript frameworks, library (jquery, angular, reactjs, ...) is a plus.\xa0', 'experience with java 11 is a plus.\xa0', 'good understanding of relational database technologies (ie.mysql or oracle), stored procedures, sql and index is a plus.\xa0', 'experience coding multi-threaded java applications is a plus.\xa0', 'experience/knowledge on any of redis, memcached, kotlin, elasticsearch is a plus.\xa0', 'strong oop concepts and design patterns is a plus.\xa0', 'able to perform code review and give suggestions on solutions and designs.\xa0', 'able to design and develop java web application with a large number of concurrent users and with performance requirement is a big plus.\xa0', 'important web ui side technical skills: reactjs, bootstrap, jquery, html/css, ajax, json, javascript are plus.\xa0'];https://itviec.com/viec-lam-it/15-java-web-dev-java-core-spring-reactjs-3000-code88-company-limited-0559?lab_feature=preview_jd_page
VETC Viet Nam Joint Stock Company;37.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;"['- tốt nghiệp các trường: đại học bách khoa, hv công nghệ bưu chính viễn thông, hv kỹ thuật mật mã, đại học quốc gia....chuyên ngành cntt, điện tử viễn thông, khoa học máy tính....và các chuyên ngành liên quan khác.', '- có kinh nghiệm lập trình bằng java từ 3 trở lên;', '- đã từng làm việc với java core và các framework thông dụng (jsf, springboot);', '- có hiểu biết các hệ thống cơ sở dữ liệu: mysql, mariadb, sqlite, sql server hoặc oracle;', '- biết sử dụng git để quản lý source code;', '- có kinh nghiệm làm việc trên hdh linux (centos/redhat) ;', '- nắm vững lập trình hướng đối tượng oop;', '- có hiểu biết về web services (json, xml);', 'ưu tiên :', '- có hiểu biết hoặc đã từng lập trình mobile app, angular, reactjs ;', '- có kinh nghiệm về devops\xa0', '- có kinh nghiệm quản lý team ;', '- có khả năng đọc hiểu tiếng anh chuyên ngành;', '- tư duy logic tốt, học hỏi nhanh;', '- có khả năng tự nghiên cứu, phân tích và giải quyết vấn đề.']";https://itviec.com/viec-lam-it/java-developer-vetc-viet-nam-joint-stock-company-5857?lab_feature=preview_jd_page
SHINHAN DS;46.5;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;2;['familiar with oracle, rdbms, etc.', '■ qualifications:', '■ preferred qualifications:', '7 years or more of development experience.', 'understanding of program design, debugging, data structures, and algorithms.', 'web service development experience using java spring framework.', 'development/operation experience in unix and linux environments.', 'experienced in web standard development (html markup, css, javascript, cross browsing, web accessibility).', 'understanding of http and restful services.', 'familiar with oracle, rdbms, etc.', 'experience in web application development from analysis to development and maintenance.', 'experience transition projects after legacy systems analysis.', 'typescript development experience.', 'react native development experience.'];https://itviec.com/viec-lam-it/technical-leader-java-shinhan-ds-0917?lab_feature=preview_jd_page
Kien Long Bank;26.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"['tốt nghiệp chuyên ngành cntt, kỹ thuật máy tính, tài chính ngân hàng; ưu tiên ứng viên tốt nghiệp đại học chính quy.', 'có kiến thức về phân tích/đánh giá dự án công nghệ, sử dụng được các phần mềm đánh giá/phân tích\xa0cao cấp.', 'am hiểu hệ cơ sở oracle, sql, jbase.\xa0ưu tiên ứng viên có kiến thức lập trình java, c#.', 'kỹ năng về xử lý dữ liệu trên sql server.', 'hòa đồng, trung thực và cầu thị trong công việc.']";https://itviec.com/viec-lam-it/business-analyst-kien-long-bank-4426?lab_feature=preview_jd_page
Kien Long Bank;29.0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"['tốt nghiệp đại học chuyên ngành cntt, phát triển phần mềm,...', 'kinh nghiệm về lập trình java, .net;', 'kinh nghiệm về spring framework, spring boot;', 'có kinh nghiệm về design pattern;', 'có kinh nghiệm về protocol như restful, websocket, grpc, soap,.. là một lợi thế;', 'ưu tiên ứng viên có kinh nghiệm tương tự trong lĩnh vực ngân hàng.', 'yêu thích công nghệ và không ngừng học hỏi cái mới để phát triển bản thân.']";https://itviec.com/viec-lam-it/java-developer-kien-long-bank-2417?lab_feature=preview_jd_page
Goline Corporation;75.5;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;['mobile', 'kỹ năng:\nbằng cấp: tốt nghiệp kỹ sư công nghệ thông tin\nkinh nghiệm: tối thiểu\xa02 năm kinh nghiệm trong các ngôn ngữ net/php/java/mobile\n\ntiếng nhật n3 trở lên, có thể giao tiếp, làm việc trực tiếp được với khách hàng nhật. đọc hiểu, làm spec tiếng nhật, giao tiếp với member, team offshore\xa0\nđã từng làm\xa0các dự án cho khách hàng nhật bản.\nnắm vững các kiến thức cơ bản it, db, infra, backend, hiểu biết văn hóa nhật, trách nhiệm với công\xa0việc.\n\n', 'bằng cấp: tốt nghiệp kỹ sư công nghệ thông tin', 'kinh nghiệm: tối thiểu\xa02 năm kinh nghiệm trong các ngôn ngữ net/php/java/mobile\n', 'tiếng nhật n3 trở lên, có thể giao tiếp, làm việc trực tiếp được với khách hàng nhật. đọc hiểu, làm spec tiếng nhật, giao tiếp với member, team offshore\xa0', 'đã từng làm\xa0các dự án cho khách hàng nhật bản.', 'nắm vững các kiến thức cơ bản it, db, infra, backend, hiểu biết văn hóa nhật, trách nhiệm với công\xa0việc.', 'ưu tiên:\ncác bạn đang ở nhật hoặc mong muốn đi nhật lâu dài\nhiểu biết nghiệp vụ chứng khoán, tài chính là lợi thế.\n\n', 'các bạn đang ở nhật hoặc mong muốn đi nhật lâu dài', 'hiểu biết nghiệp vụ chứng khoán, tài chính là lợi thế.'];https://itviec.com/viec-lam-it/3-bridge-engineer-java-net-php-onsite-japanese-goline-corporation-0941?lab_feature=preview_jd_page
LUNDI MATIN;23;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"['required skills', 'technical skills', 'the developer must have a good command of languages and development tools:', 'development environment', 'html, css, js', 'basic knowledge of drupal', 'knowledge of development methodologies (object methodologies, ""agile""…)', 'knowledge of back-end development (php, api) is an advantage', 'professional skills', 'strong motivation for computer science and learning new languages and systems', 'carefulness and attention to details', 'adaptability and ability to make proposals', 'speed of execution to deliverables within deadlines', 'versatility and creativity to identify appropriate technical solutions.', 'recruitment process', 'online interview', '1-day test : prove your skills by integrating some design into drupal', 'required skills', 'technical skills', 'the developer must have a good command of languages and development tools:', 'professional skills', 'recruitment process', 'development environment', 'html, css, js', 'basic knowledge of drupal', 'knowledge of development methodologies (object methodologies, ""agile""…)', 'knowledge of back-end development (php, api) is an advantage', 'strong motivation for computer science and learning new languages and systems', 'carefulness and attention to details', 'adaptability and ability to make proposals', 'speed of execution to deliverables within deadlines', 'versatility and creativity to identify appropriate technical solutions.', 'online interview', '1-day test : prove your skills by integrating some design into drupal']";https://itviec.com/viec-lam-it/frontend-developer-javascript-html5-css-drupal-lundi-matin-0653?lab_feature=preview_jd_page
Công Ty TNHH Phần Mềm Gấu Trúc Việt Nam;39;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;['experience with lamp or lemp.', 'understanding of mvc design patterns, oop.', 'experience with one of the backend frameworks laravel/symfony/zend/codeigniter.', 'experience with soap or restful apis.', 'able to slice html is a high plus.', 'knowledge of optimizing mysql database and query is a plus.', 'knowledge of caching & optimizing system performance is a plus.', 'knowledge of one of the front-end frameworks reactjs/vuejs/angularjs is a plus.', 'familiarity with version control systems such as git or svn.', 'willing to research & learn new technologies.', 'creative problem-solving skills and teamwork.', 'english is at pre-intermediate level, higher is a plus.', 'experience with lamp or lemp.', 'understanding of mvc design patterns, oop.', 'experience with one of the backend frameworks laravel/symfony/zend/codeigniter.', 'experience with soap or restful apis.', 'able to slice html is a high plus.', 'knowledge of optimizing mysql database and query is a plus.', 'knowledge of caching & optimizing system performance is a plus.', 'knowledge of one of the front-end frameworks reactjs/vuejs/angularjs is a plus.', 'familiarity with version control systems such as git or svn.', 'willing to research & learn new technologies.', 'creative problem-solving skills and teamwork.', 'english is at pre-intermediate level, higher is a plus.'];https://itviec.com/viec-lam-it/web-php-developer-laravel-oop-cong-ty-tnhh-phan-mem-gau-truc-viet-nam-2152?lab_feature=preview_jd_page
Live1;46.5;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2;1;0;"['requirements:', ""bachelor's degree in computer science/software engineer or equivalent"", 'at least 2 years experience in coding with with: html5, css3, javascript/typescript\xa0', 'strong experience with one of the following technologies: angular/angularjs, reactjs', 'good understanding of oop, algorithm', 'having experience with solving cross-browser compatibility issues\xa0', 'experience with nodejs/nextjs is a plus', '.', 'experience in a devops environment to deploy code is a plus', 'familiarity with agile/scrum methodology is added advantage', 'requirements:', ""bachelor's degree in computer science/software engineer or equivalent"", 'at least 2 years experience in coding with with: html5, css3, javascript/typescript\xa0', 'strong experience with one of the following technologies: angular/angularjs, reactjs', 'good understanding of oop, algorithm', 'having experience with solving cross-browser compatibility issues\xa0', '\nexperience with nodejs/nextjs is a plus.\n', 'experience in a devops environment to deploy code is a plus', 'familiarity with agile/scrum methodology is added advantage']";https://itviec.com/viec-lam-it/frontend-fullstack-developer-live1-3918?lab_feature=preview_jd_page
Live1;47.5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;"['requirements', ""bachelor's degree in computer science/software engineer or equivalent"", '2+ years of experience in java programming\xa0', 'good experienced with\xa0', 'spring/spring boot', ', hibernate, kafka, junit', 'strong at oop, algorithm, data structure, design patterns and problem-solving.', 'familiarity with microservices architecture', 'experienced with rdbms (postgresql, mysql, etc.) or nosql (mongodb, etc.)', 'familiarity with docker/kubernetes/cloud infrastructure/agile/scrum methodology is added advantage', 'requirements', ""bachelor's degree in computer science/software engineer or equivalent"", '2+ years of experience in java programming\xa0', '\ngood experienced with\xa0spring/spring boot, hibernate, kafka, junit\n', 'strong at oop, algorithm, data structure, design patterns and problem-solving.', 'familiarity with microservices architecture', 'experienced with rdbms (postgresql, mysql, etc.) or nosql (mongodb, etc.)', 'familiarity with docker/kubernetes/cloud infrastructure/agile/scrum methodology is added advantage']";https://itviec.com/viec-lam-it/backend-java-developer-attractive-salary-live1-0501?lab_feature=preview_jd_page
HRS Group;50.0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;['for this exciting mission you are equipped with...', '3+ years of proven hands-on java software development experience\xa0', 'strong knowledge of modern software engineering principles, patterns, and best practices. understanding of micro-service and serverless architectures.', 'experience designing and developing restful apis', 'experience with cloud-native data stores and data processing systems', 'experience in developing/deploying solutions to aws/azure/gcp', 'experience with relational and non-relational data stores', 'exposure to fault-tolerant, highly available distributed systems', 'ability to work in a team, fast learning, and enthusiasm for the realization of innovative products', 'can communicate in english'];https://itviec.com/viec-lam-it/middle-senior-java-backend-engineer-aws-azure-gcp-hrs-group-2230?lab_feature=preview_jd_page
Live1;44.0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;3;1;1;"['requirements:', ""bachelor's degree in computer science/software engineer or equivalent"", 'at least 3 years experience with flutter or react native\xa0', 'experience with objective-c/swift or java/kotlin before switching to flutter/react native\xa0', 'good understanding of oop, algorithm', 'familiarity with agile/scrum methodology is added advantage', 'experience in mobile app testing is a plus\xa0', 'requirements:', ""bachelor's degree in computer science/software engineer or equivalent"", 'at least 3 years experience with flutter or react native\xa0', 'experience with objective-c/swift or java/kotlin before switching to flutter/react native\xa0', 'good understanding of oop, algorithm', 'familiarity with agile/scrum methodology is added advantage', 'experience in mobile app testing is a plus\xa0']";https://itviec.com/viec-lam-it/mobile-developer-live1-0723?lab_feature=preview_jd_page
MODEC;75.5;0;1;0;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;0;0;1;0;1;0;1;1;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3;0;1;['educational qualification:', 'engineering, technology, management', 'certification(s):', 'relevant experience:database administration, system development, agile management, server administration, system migration/integration, transformation projects, relocating of systems from physical to cloud server, ms azure experience.', 'language(s) and software:', 'key behaviors:', 'oracle 11g: \xa05+ years of :\xa0 \xa0 \xa0 \xa0 \xa0(a) database administration, database installations and support, implementing client server setup\xa0 \xa0 \xa0 \xa0 \xa0(b) creating database model design, solutioning to database business project requirements\xa0 \xa0 \xa0 \xa0 \xa0(c) pl/sql, apps and reports development, t-sql queries', 'micrsoft sql server 2015: \xa05+ years of:\xa0 \xa0 \xa0 \xa0 \xa0(a) designing business intelligence solutions with microsoft sql server\xa0 \xa0 \xa0 \xa0 \xa0(b) administering microsoft sql server 2012/2014 databases\xa0 \xa0 \xa0 \xa0 \xa0(c) sql server integration services, reporting services, analytical services', 'micrsoft .net framework, com + services :7+ years of\xa0\xa0 \xa0 \xa0 \xa0 \xa0 .net (asp, c sharp, c++, vb) web development, mobile development(windows ce, ios),\xa0 \xa0 \xa0 \xa0 \xa0 device driver (32 bit, 64 bit), biztalk integration with ms sql server\xa0 \xa0 \xa0 \xa0 \xa0(a) programming in html5 with javascript and css3\xa0 \xa0 \xa0 \xa0 \xa0(b) programming in c# 6.0, wcf services, web api’s, wpf 4.0\xa0 \xa0 \xa0 \xa0 \xa0 (c) developing asp.net mvc web applications', 'com + services advanced programming, mobile application development', 'bootstrap, jquery, angular js, cascading stylesheet 3, telerick, java', 'excel vba, access vba, sharepoint excel services', 'ms azure cloud – 3+ years of experience', 'microsoft visio 2010, microsoft project 2010, microsoft excel 2010', 'microsoft visual studio 2015, oracle 11g database client – server administratio', 'innovator business analyst enterprise, microsoft sql server business intelligence', 'power pivot, power bi', 'sql server 2015, sql server integration services, sql server reporting services', 'biztalk, rfid cepas programming', 'strong analytical and evaluation capability.', 'excellent people relational skills.', 'excellent communication skills.'];https://itviec.com/viec-lam-it/database-administrator-modec-5505?lab_feature=preview_jd_page
Generali Vietnam Life Insurance;37.0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;"['bachelor’s degree or higher in computer science, business computer, computer engineering or it related fields', 'you will be prefer:', 'excellent problem-solving, leadership, and communication skills.', 'must have', 'you will be prefer:', '2+ years of experience in software team leader, with a focus on review/ manage projects.', '\nstrong knowledge of software development methodologies, such as agile and ssdlc waterfall.', 'bachelor’s degree or higher in computer science, business computer, computer engineering or it related fields', 'experience managing a team of code reviewers and conducting code reviews using tools such as sonarqube or veracode.', 'familiarity with regulatory requirements related to software development, such as iso 27001, nist csf and cobit 5.', 'excellent problem-solving, leadership, and communication skills.', 'able to work under high pressure;', 'able to work independently and good working relationship with other departments.']";https://itviec.com/viec-lam-it/technical-lead-it-securities-team-leader-generali-vietnam-life-insurance-2713?lab_feature=preview_jd_page
Intrepid Group;13.0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01;0;0;['minimum of 01 years experienced', 'thorough understanding of the software life-cycle, especially agile-scrum.', 'good understanding of various types of testing and design test case techniques.', 'knowledge of bug tracking tools such as redmine, trac, bugzilla, mantis, testlink, jira.', 'ensuring proper use of testing tools.', 'work proficiently with developer tools, api, sql.', 'create test cases & acceptance criteria based on system requirement specifications.', 'ensuring the appropriate testing activities are scheduled during release and sprint planning. perform testing on various types of function, both manual and automated.', 'collaborate with the dev team to release on time and do uat.', 'customer-focused mindset, can-do attitude and high team-work spirit.', 'attention to details, critical thinking and ability to see the large picture.', 'good thinking ability, proactive in work, with a high sense of responsibility.', 'good english communication.', 'knowledge/experience on the following subjects is an advantage:', 'web application testing, desktop and mobile browsers', 'responsive web applications and mobile application'];https://itviec.com/viec-lam-it/qc-engineers-agile-scrum-intrepid-group-5254?lab_feature=preview_jd_page
AthenaPros;58;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;2;['general requirements', 'technical mastery:', 'must have\xa0(chắc chắn phải có nha):', 'advantegous/preferable skills:', 'degree: bachelor’s degree of information technology or equivalent.', 'experience: at least 5 years.', 'english: can read and write requirement, technical, help documents.\xa0', 'back-end technologies: .net core, entity framework core, micro-service, clean architecture.', 'programming language: c#, javascript, typescript.', '\nagile/scrum development experience.', 'databases programming and management: sql server, nosql.', 'source code management: git.', 'front-end web technologies: angular,\xa0javascript, html, sass, less & css, json, jquery, rest.\n', 'has knowledge of web security (oauth2).', 'has knowledge of ci/cd, docker.', 'has knowledge of platforms & cloud: azure, aws, elastic search.'];https://itviec.com/viec-lam-it/senior-fullstack-net-core-microservice-angular-athenapros-4747?lab_feature=preview_jd_page
Avalon Innovations;56.0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;['what we need from you:', '● proficiency in spoken and written english (b2+).● a minimum of 3 years of experience in front-end development, including a senior role.● an ability to write clean, maintainable code comprehensible to other developers.● in-depth understanding of typescript, react (redux), and next.js.● experience working with rest and graphql api protocols.● proficiency with git and practical experience with ci / cd setups.● familiarity with agile methodologies, with proficiency in jira.● proven expertise in creating pixel-perfect layouts using scss and css-in-js (emotion or styled-components).● experience in testing react components using jest and cypress.● knowledge of and experience implementing accessibility standards in development.', '● experience in developing services with node.js, express.js / nest.js.● comfortability working with linux systems and experience with docker containers.', 'nice-to-have:● experience with aws services (s3, lambda, ecs...).● proficiency with design systems and tools such as figma / adobe xd / sketch.● experience with shopify or similar e-commerce systems.● familiarity with contentful / sanity or similar headless content-management systems.'];https://itviec.com/viec-lam-it/remote-sr-front-end-dev-typescript-reactjs-english-avalon-innovations-4638?lab_feature=preview_jd_page
Neos Việt Nam;58;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;['thành thạo ngôn ngữ lập trình type script', 'tổ chức tốt responsive layouts và thao tác thành thạo với native javascript es6+, html5, css3, sass/scss', 'kỹ năng tư duy logic và thuật toán tốt, có khả năng phân tích và giải quyết vấn đề', 'biết unit testing các sản phẩm do mình làm ra', 'có kinh nghiệm sử dụng ít nhất 1 hệ quản trị cơ sở dữ liệu mysql, postgresql, oracle, microsoft sql server', 'kỹ năng tư duy logic và thuật toán tốt, có khả năng phân tích và giải quyết vấn đề', 'lập trình các module tính năng theo bản phân tích thiết kế', 'tham gia xây dựng các giải pháp, viết các phần mềm theo yêu cầu của công ty', 'tiếng anh giao tiếp trong công việc và đọc hiểu tài liệu\xa0', 'làm được full stack là một lợi thế'];https://itviec.com/viec-lam-it/frontend-developer-reactjs-typescript-up-to-2500-neos-viet-nam-5831?lab_feature=preview_jd_page
ABBANK;64.0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;2;['bachelor or higher degree in banking, finance, technology, business administration, information technology or related disciplines.', 'professional scrum certificates, e.g., a-csm or psm ii. others like pmp, pmi-acp, lean, six sigma, agile project management, is a plus.', '5 years of experience in corporate, preferably banking/technology or fin-tech organization.', 'experienced in training, coaching scrum for teams.', 'experienced in training, coaching, mentoring different roles, e.g., product owner, designer, developer, tester, manager.', 'be team player, a servant leader with strong facilitation, conflict resolution, communication, motivation, interpersonal skills.', 'familiar with engineering best practices (e.g., tdd, atdd, cicd, automation)', 'familiar with common tools, e.g., jira, confluence, bitbucket, jenkins, sonarq.\xa0'];https://itviec.com/viec-lam-it/digital-banking-scrum-master-abbank-4420?lab_feature=preview_jd_page
