Company;Salary;HN;HCM;else;Engineer;Manager;Dev;Administrator;Tester;Designer;Support;Analyst;Scientist;.NET;JavaScript;ASP.NET;iOS;Android;DevOps;AWS;Angular;Tester;QA QC;SQL;ERP;C++;Embedded;Oracle;Agile;Database;PHP;Drupal;Python;ReactJS;UI-UX;Cloud;React Native;Java;Spring;System;Linux;OpenStack;OOP;NodeJS;Unity;C#;Games;Azure;Data Analyst;Ruby;TypeScript;J2EE;VueJS;Kotlin;MySQL;Laravel;Networking;NoSQL;MVC;Golang;Blockchain;Automation Test;Ruby on Rails;Objective C;Swift;CSS;HTML5;Bridge;Solidity;Scala;Scrum;PostgreSql;Cocos;Django;SAP;COBOL;Flutter;AngularJS;Dart;JQuery;Magento;SAS;JSON;System;Years of experience;Bachelor;Experience level;QUALIFICATIONS;URL
Công ty CP Phần mềm MOR;50;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;['• \xa0nắm vững khái niệm oop và các nguyên lý lập trình, clean code.• \xa0từ 4 năm kinh nghiệm lập trình với .net framework.• \xa0ưu tiên ứng viên có kinh nghiệm với angular• \xa0có kiến thức, kinh nghiệm về nền tảng .net framework, .net core, asp.net, mô hình mvc, entity framework.• \xa0nắm vững kiến thức về hệ cơ sở dữ liệu sql (mssql server/oracle/mysql/postgresql).• \xa0có khả năng phân tích, thiết kế csdl, tối ưu truy vấn.• \xa0có kiến thức về: javascript, jquery, bootstrap.• sử dụng thành thạo visual studio.• có kinh nghiệm ứng dụng in-memory database như redis/memcached trong dự án thực tế.• đọc viết, nghe nói tiếng anh tốt'];https://www.topcv.vn/viec-lam/net-developer-salary-50-000-000-4-years/1038149.html?ta_source=JobSearchList
Công ty CP Phần mềm MOR;50;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;['• \xa0nắm vững khái niệm oop và các nguyên lý lập trình, clean code.• \xa0từ 4 năm kinh nghiệm lập trình với angular framework.• \xa0nắm vững kiến thức về hệ cơ sở dữ liệu sql (mssql server/oracle/mysql/postgresql).• \xa0có khả năng phân tích, thiết kế csdl, tối ưu truy vấn.• \xa0có kiến thức về: javascript, jquery, bootstrap.• đọc viết, nghe nói tiếng anh tốt'];https://www.topcv.vn/viec-lam/angular-developer-eng-fluent/1038151.html?ta_source=JobSearchList
CÔNG TY CỔ PHẦN GIẢI PHÁP VÀ CÔNG NGHỆ VIETNIX;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;['độ tuổi: 21 – 26', 'năng động, có trách nhiệm với công việc.', 'giao tiếp tốt, trung thực, phát âm rõ ràng.', 'nhiệt tình, nhanh nhạy trong công việc, có khả năng chịu được áp lực công việc.', 'sinh viên đang theo học hoặc tốt nghiệp lĩnh vực liên quan cntt - khmt, có đam mê và định hướng rõ ràng với công việc system administrator, linux system, security và công việc quản trị hệ thống.', <li>Sử dụng thành thạo Linux ở mức độ End User.</li>, <li>Nắm vững 1 ngôn ngữ lập trình bất kỳ (bash, python, php,..)</li>, <li>Ưu tiên các ứng viên có kinh nghiệm về triển khai LAMP/LEMP stack.</li>, <li>Có kiến thức căn bản về network, qua đào tạo CCNA, CCNP,... là một lợi thế.</li>];https://www.topcv.vn/viec-lam/system-admin-linux/1038559.html?ta_source=JobSearchList
Công ty TNHH Công nghệ Thương mại và Dịch vụ Trí Nghĩa;21.5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;['- có ít nhất 3 năm kinh nghiệm làm việc với react native- có kinh nghiệm sử dụng các tools: android studio, xcode, git, tfs- có kinh nghiệm tích hợp: rest api hoặc graphql- biết nodejs, ionic là 1 lợi thế.- nhiệt tình, ham học hỏi, mong muốn cầu tiến.- có tư duy logic và lập trình tốt- kỹ năng giao tiếp và truyền đạt tốt.- kỹ năng làm việc hiệu quả trong nhóm cũng như độc lập- sử dụng được tiếng anh (đọc/viết và giao tiếp cơ bản) là một lợi thế'];https://www.topcv.vn/viec-lam/lap-trinh-vien-react-native-tu-3-nam-kinh-nghiem/1038359.html?ta_source=JobSearchList
CÔNG TY CỔ PHẦN SALTLUX TECHNOLOGY;27.5;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;['-thành thạo về lập trình web (jsp / servlet, javascript, jquery, html, css).- có ít nhất 1 năm kinh nghiệm sử dụng các framework angularjs, bootstrap, spring mvc, spring boot.- thành thạo lập trình bằng java.- có kinh nghiệm dùng một trong các loại cơ sở dữ liệu : sql và nosql- có khả năng đọc hiểu và viết tài liệu tiếng anh.'];https://www.topcv.vn/viec-lam/lap-trinh-vien-full-stack-java-web-developer/1038380.html?ta_source=JobSearchList
CÔNG TY TNHH EARABLE VIỆT NAM;27.5;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;['at least 3 year related experience working in software testing.', 'experience in testing apps on android/ios and web services', 'have skills and experience in test processes, testing techniques, software testing methods, test case creation, test plan', 'experience and understanding in creating and maintaining tests (test plans, scenarios)', 'understand and be able to perform various software testing types like smoke testing, functional testing, usability testing, security testing, performance testing,', 'api testing, regression testing and compliance testing.', 'experience in testing with ai and big data systems is an advantage'];https://www.topcv.vn/viec-lam/senior-manual-tester/1038107.html?ta_source=JobSearchList
CÔNG TY TNHH EARABLE VIỆT NAM;40.0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;['experience with different kinds of test automation frameworks and automated testing approaches.', 'have 2+ years of experience in automation testing for mobile applications.', 'experience with at least 1 programming language java, python', 'experience in performance testing and security testing', 'experience in working with the ci/cd processes and tools (jenkins, circleci, github action, or equivalent)'];https://www.topcv.vn/viec-lam/software-test-lead/1038112.html?ta_source=JobSearchList
CÔNG TY TNHH EARABLE VIỆT NAM;32.5;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;['5+ years (or equivalent) of c/c++ programming', 'experience with rtos.', 'experience with communication protocols like: i2c, spi, uart, usb…', 'experience with firmware development for microcontroller platforms such as stm32, qualcomm would be advantageous.', 'experience with python programming.', 'flexible and able to learn and use new technologies.', 'ability to work well in a team environment as well as independently get things done.', 'good in problem analysis and solving.', 'basic hardware knowledge and being able to read hardware'];https://www.topcv.vn/viec-lam/senior-embedded-engineer/1038115.html?ta_source=JobSearchList
CÔNG TY TNHH EARABLE VIỆT NAM;45.0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;"[""bachelor's, master's degree or higher in computer science, electrical engineering, or a related field"", <li>At least 3 years of experience in building machine learning models and applying machine learning techniques in the industry</li>, <li>Strong programming skills in Python (and/or C/C++) and experience with deep learning frameworks such as TensorFlow, PyTorch, or Keras</li>, <li>Optional 1: Strong knowledge of signal processing techniques and/or experience working with EEG brain signals</li>, <li>Optional 2: Experience with natural language processing (c), chatbot and/or recommendation systems,...</li>, <li>Strong analytical and problem-solving skills</li>, <li>Good communication and collaboration skills</li>]";https://www.topcv.vn/viec-lam/senior-machine-learning-engineer/1038124.html?ta_source=JobSearchList
CÔNG TY TNHH EARABLE VIỆT NAM;47.5;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;['5+ years experience of professional software development in c/c++', 'excellent skills in c++.', 'excellent skills in multithreading.', 'experience with algorithms/data structures knowledge.', 'ability to analyze and optimize code to meet strict performance requirements.', 'ability to design good unit test cases to validate the quality of the source code'];https://www.topcv.vn/viec-lam/senior-c-c-software-developer/1038129.html?ta_source=JobSearchList
CÔNG TY TNHH KỸ SƯ CÔNG NGHỆ CAO VN;30.0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;2;['1. từ 2 năm kinh nghiệm lập trình hoặc triển khai dự án python .2. thành thạo django rest framework, hoặc chalice framework3. có kinh nghiệm flask or fastapi.4. có kinh nghiệm javascript, typescript(vuejs, nuxt, vuetify, reactjs) - opiton5. có kiến thức tốt về html, css (bootstrap)\xa06. có kinh nghiệm postgresql, mysql, mongodb, cloudsql (google), thành thạo 1 db cho sql\xa07. có kinh nghiệm về git, github, docker\xa08. có các chứng chỉ liên quan là một lợi thế'];https://www.topcv.vn/viec-lam/senior-python-developer/1038056.html?ta_source=JobSearchList
Công ty CPDV Trực tuyến Cộng Đồng Việt (VietUnion);15;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;['- tốt nghiệp đh/cđ trở lên ngành cntt, tài chính hoặc các ngành liên quan.- biết sử dụng visio, axure, msword.- có kiến thức cơ bản về các nền tảng ứng dụng, website và các mô hình hệ thống thông tin.- có kiến thức cở bản về database và cấu trúc dữ liệu.- khả năng tiếp thu nhanh, suy luận logic và kỹ lưỡng trong quá trình viết tài liệu.- năng động, nhiệt tình, ham học hỏi, tỉ mỉ.- có khả năng làm việc độc lập và theo nhóm, quản lý nhân sự và quản lý tiến độ công việc.'];https://www.topcv.vn/viec-lam/chuyen-vien-phan-tich-nghiep-vu-ba/1038090.html?ta_source=JobSearchList
Công ty Cổ phần Công nghệ VietInfo (VietInfo);15.0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;['- có kiến thức về ngôn ngữ lập trình , c#, net framework, .net core (web mvc hoặc web api), angularjs\n', '- thành thạo html, css, boostrap và ngôn ngữ lập trình javascript\n', '- có kinh nghiệm làm việc với 1 trong các cơ sở dữ liệu (mysql, sql server, mongodb ..)\n', '- khả năng tư duy logic tốt, nhiệt tình, cẩn thận, có trách nhiệm, sẵn sàng học hỏi và mong muốn gắn bó lâu dài.\n', '- sáng tạo, khả năng nắm bắt vấn đề, ra giải pháp nhanh và cho kết quả nhanh.\n', '- có khả năng làm việc theo nhóm và làm việc độc lập\n', '- sẵn sàng tìm hiểu, nghiên cứu công nghệ mới', '\n', '\n', '\n', '\n', '\n', '\n'];https://www.topcv.vn/viec-lam/lap-trinh-vien-net/922580.html?ta_source=JobSearchList
Công Ty Cổ Phần Công Nghệ VMO Holdings;40;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;2;0;2;['2+ years of experience working with mobile development.have at least 1 year of experience working with flutter framework, dart programming language, android studio / vscode, and related tooling.good knowledge of state management, flutter app lifecycle, and structure.experienced with bloc/provider patternsfamiliar with component-based developmenthave experience in creating responsive flutter apps that are compatible with multiple screen sizesknowledge of customizing flutter libraries & pluginsbasic knowledge of native android & ios and how to integrate native code to flutter projectsdeployed at least 3 apps.familiarity with restful apis, and graphql apis.knowledge of modern authorization mechanisms, such as json web token.ability to understand business requirements and translate them into technical requirements.familiarity with code versioning tools.flux, redux, and rxjs are preferred.have shipped applications to the app store or google play store.'];https://www.topcv.vn/viec-lam/flutter-developer-middle-senior-thi-truong-au-my-upto-40m/1037170.html?ta_source=JobSearchList
CÔNG TY CỔ PHẦN PHẦN MỀM MOR;58;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;['từ 4 năm kinh nghiệm trở lên lập trình với .net framework.tiếng anh sử dụng thành thạo (4 kĩ năng).có hiểu biết và kinh nghiệm với angular là lợi thế rất lớncó khả năng teamwork, giao tiếp hiệu quả.có kiến thức cơ bản về quy trình phát triển phần mềm.đam mê tìm tòi nghiên cứu học hỏi công nghệ mới, phát triển bản thân.kinh nghiệm làm việc với các dự án khách hàng nói tiếng anh là lợi thế.'];https://www.topcv.vn/viec-lam/net-developer-eng-fluent/1037566.html?ta_source=JobSearchList
Công ty CP Phần mềm MOR;58;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;['từ 4 năm kinh nghiệm trở lên lập trình với angulartiếng anh sử dụng thành thạo (4 kĩ năng).có khả năng teamwork, giao tiếp hiệu quả.có kiến thức cơ bản về quy trình phát triển phần mềm.đam mê tìm tòi nghiên cứu học hỏi công nghệ mới, phát triển bản thân.kinh nghiệm làm việc với các dự án khách hàng nói tiếng anh là lợi thế.'];https://www.topcv.vn/viec-lam/angular-developer-eng-fluent/1037572.html?ta_source=JobSearchList
Công ty Cổ phần Công nghệ DTT;20;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;['- tốt nghiệp đại học, cao đẳng chuyên ngành công nghệ thông tin hoặc tương đương.-có từ 3 năm kinh nghiệm về tester.- có khả năng hiểu biết về test-case, các phương pháp kiểm thử là một lợi thế.- có kinh nghiệm trong kiểm thử phần mềm web, làm việc với cơ quan nhà nước lĩnh vực chính phủ điện tử là một lợi thế.- tư duy tốt, kiên trì, cẩn thận trong công việc.'];https://www.topcv.vn/viec-lam/nhan-vien-kiem-thu-senior-tester/1010674.html?ta_source=JobSearchList
Công ty TNHH Công nghệ số NGS;30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;['có ít nhất 3-5 năm kinh nghiệm qa/pqa trong các dự án công nghệ thông tin sản xuất phần mềm', 'có kinh nghiệm xây dựng và vận hành các quy trình theo agile-scrum', 'có kỹ năng phân tích, tư duy logic tốt.', 'đọc hiểu tài liệu tiếng anh tốt.', 'ưu tiên ứng viên có kiến thức về các tiêu chuẩn quốc tế như cmmi, iso 9001...', 'senior: có kinh nghiệm xây dựng kho dữ liệu, đo đạc và phân tích dữ liệu ở mức tổ chức.', 'kỹ năng: \xa0- kỹ năng giao tiếp, truyền đạt tốt- kỹ năng làm việc nhóm và làm việc độc lập- kỹ năng tổ chức và quản lý thời gian- kỹ năng làm việc dưới áp lực', 'thái độ: \xa0chăm chỉ, nhiệt tình, hòa đồng và có trách nhiệm trong công việc.', 'trách nhiệm đảm bảo an toàn thông tin: tuân thủ các quy định, quy chế về an toàn thông tin của công ty'];https://www.topcv.vn/viec-lam/chuyen-vien-dam-bao-chat-luong-du-an-qa-pqa/1037949.html?ta_source=JobSearchList
TLTEK;30;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;['từ 1-3 năm kinh nghiệm tại vị trí ứng tuyển.', 'chuyên ngành cntt/ tài chính-kế toán/ kiểm toán/ kinh tế.', 'kiến thức về quy trình nghiệp vụ erp.', 'kỹ năng phân tích, tư duy và giao tiếp tốt.', 'có khả năng làm việc độc lập, làm việc nhóm, chịu áp lực công việc.', 'có tinh thần trách nhiệm, cẩn thận và trung thực.', 'hiểu iu/ ux và thành thạo sql.', 'có kiến thức kế toán/ kinh nghiệm triển khai erp odoo là một lợi thế.', 'có khả năng đi công tác.', 'mockup, agile, design thinking', 'lô 17/ii đường 2f - kcn vĩnh lộc, xã vĩnh lộc a, huyện bình chánh, tp. hcm\xa0(giáp q. tân bình, bình tân, tân phú, hóc môn, 12)', 'yêu cầu công việc & kỹ năng', 'tools\xa0', 'địa chỉ làm việc (toàn thời gian tại văn phòng)'];https://www.topcv.vn/viec-lam/business-analyst-erp/1037937.html?ta_source=JobSearchList
CÔNG TY CỔ PHẦN CÔNG NGHỆ DTT;50;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;1;['- tốt nghiệp đại học, cao đẳng chuyên ngành it.- có kinh nghiệm làm web với php/java, moodle từ 3 năm trở lên.- thao tác tốt với html, css, javascript (jquery, ajax), bootstrap, json, xml.- có kinh nghiệm sử dụng một trong các framework php: cakephp, codeigniter, laravel.- hiểu biết về mvc framework, restful, oop.- có kinh nghiệm làm việc với mysql hoặc postgre.- thành thạo các công cụ quản lý mã nguồn: git, svn.- có kinh nghiệm làm việc trong các dự án theo mô hình agile.- có kinh nghiệm mảng game, ai, data analytics.ưu tiên :\xa0- có kinh nghiệm phát triển game.- có kinh nghiệm thiết kế kiến trúc, thiết kế chi tiết phần mềm.- giao tiếp tốt (nói/viết) bằng tiếng anh'];https://www.topcv.vn/viec-lam/java-team-leader/886710.html?ta_source=JobSearchList
TECHVIFY SOFTWARE., JSC;70.0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;['bachelor’s degree in computer science or information technology', <li>Strong proficiency in at least one programming language, such as Java, .NET, Python, or Golang</li>, <li>At least 5 years of relevant experience in software development projects, with prior experience in leading technical solution activities</li>, <li>At least 1 year of experience in pre-sale activities with Global Customers</li>, <li>A minimum of 2 years of experience in Cloud Development with Azure/AWS/GCP</li>, <li>Extensive knowledge of infrastructure, environments, and deployment strategies/technologies to drive efficient working practices and DevOps</li>, <li>Experience in architecting, developing, and deploying modern architectural patterns/techniques, including micro-services, DDD, and TDD</li>, <li>Mastery of database design and management, with experience using PostgreSQL, Cassandra, MongoDB, and other databases</li>, <li>Familiarity with trending technologies, such as Blockchain, Cloud, IoT, Automation, Big Data, Machine Learning, and AI</li>, <li>Excellent soft skills, including the ability to lead client and team discussions, work well in a team, and communicate effectively in English (both written and spoken)</li>, <li>Good communication and presentation skills</li>, <li>Nice-to-have qualifications include certifications in specific technologies and experience working on multiple projects that span multiple journeys and squads.</li>];https://www.topcv.vn/viec-lam/solution-architect/997973.html?ta_source=JobSearchList
Công ty TNHH Công nghệ Toàn cầu AVEO;30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;['trên 1,5 năm kinh nghiệm làm việc với java/ j2ee, spring boot, java core, restful api.', 'có kinh nghiệm làm việc với một trong các hệ quản trị csdl: mysql, oracle, postgresql,…', 'có kinh nghiệm thiết kế và triển khai rest api', 'sử dụng tốt các công cụ: git, intellij...', 'quen thuộc với rabbitmq, mongodb, sql server, redis cache, orcale, ....', 'có kiến thức về các server application và quy trình triển khai ci/cd cho dự án phần mềm là một lợi thế', 'có khả năng tự nghiên cứu và cập nhật công nghệ', 'có kinh nghiệm với html5/css, bootstrap, angularjs là một lợi thế.'];https://www.topcv.vn/viec-lam/lap-trinh-vien-java/1035868.html?ta_source=JobSearchList
LAWSON NETWORKS SOLUTION;21.5;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;"[""bachelor's or master's degree in computer science, information technology, or related fields."", <li>2+ years of experience in data engineering or related fields.</li>, <li>Strong programming skills in languages such as Python or Java.</li>, <li>Strong understanding of database design, ETL processes, and data architecture principles.</li>, <li>Experience with data management tools and technologies such as Hadoop, Spark, SQL databases, and NoSQL databases.</li>, <li>Familiarity or experience with AWS, MySQL, Snowflake, and BigQuery… </li>, <li>Experience with workflow management tools such as Airflow.</li>, <li>Experience with building APIs for different platforms, including ad networks such as Facebook, andGoogle.  </li>, <li>Strong analytical thinking and problem-solving .</li>, <li>Excellent communication and collaboration.</li>, <li>High level of attention to detail and and accuracy.</li>, <li>Ability to work independently and in a team.</li>]";https://www.topcv.vn/viec-lam/senior-data-engineer-800-1100usd/1037510.html?ta_source=JobSearchList
Taureau;20.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;['have at least 1,5 years of experience in ba\xa0', 'proven experience in making requirements and testing', 'experience in data analysis to draw business-appropriate conclusions and in data visualization techniques and tools', 'basic knowledge in creating process documentation', 'strong written and verbal communication skills including technical writing skills', 'good product thinking, logical thinking, flexibility, agility, work under pressure', 'have experience in it industry or have it/computer science degree', <li>Experience in writing SQL queries</li>, <li>Experience using Figma</li>, <li>Familiarity using Scrum/Agile development methodologies</li>, <li>Fluent in English/French</li>, <li>A basic understanding of what AI is and a keen interest in AI.</li>, <p>Nice to have:</p>];https://www.topcv.vn/viec-lam/business-analyst-phan-tich-nghiep-vu-it-15m-25m/1036321.html?ta_source=JobSearchList
CÔNG TY CỔ PHẦN CÔNG NGHỆ RIO VIỆT NAM;19.5;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;['kinh nghiệm thực tế ít nhất 2 năm ở vị trí tương đương hoặc đạt kết quả vượt trội ở các dự án trước', 'kinh nghiệm thực tế về database, functional, api, integration, regression và ui/ux tests', 'nắm vững kiến thức chuyên môn về các phương pháp, công cụ và quy trình qa/qc', 'hiểu biết về quy trình ci/cd', 'có kiến thức về automation testing', 'cẩn thận, tỉ mỉ trong công việc', 'tinh thần trách nhiệm cao, luôn hướng đến mục tiêu chung', 'kỹ năng phân tích và tư duy giải quyết vấn đề', 'tinh thần làm việc nhóm tốt, luôn sẵn lòng hỗ trợ lẫn nhau', 'có kinh nghiệm làm việc theo mô hình scrum team\xa0', 'có kinh nghiệm thực tế về automation testing', 'hiểu biết về agile software development methodology', 'có chứng chỉ istqb hoặc chứng chỉ liên quan đến kiểm thử phần mềm', 'có kỹ năng đọc - hiểu tiếng anh cơ bản', 'có tư duy đổi mới sáng tạo', 'ưu tiên các ứng viên:'];https://www.topcv.vn/viec-lam/middle-senior-quality-control-engineer/1036802.html?ta_source=JobSearchList
